issn,journal 
1558-0679,http://www.wikidata.org/entity/Q15761498 
1558-4488,http://www.wikidata.org/entity/Q15761561 
1567-200X,http://www.wikidata.org/entity/Q15761611 
1560-4373,http://www.wikidata.org/entity/Q15762011 
1568-1475,http://www.wikidata.org/entity/Q15762992 
1569-9773,http://www.wikidata.org/entity/Q15762992 
1559-6109,http://www.wikidata.org/entity/Q15763143 
1557-7392,http://www.wikidata.org/entity/Q15763395 
1556-4797,http://www.wikidata.org/entity/Q15763653 
1557-2013,http://www.wikidata.org/entity/Q15763671 
1557-3087,http://www.wikidata.org/entity/Q15763671 
1559-7520,http://www.wikidata.org/entity/Q15763939 
1560-7526,http://www.wikidata.org/entity/Q15763937 
1572-8382,http://www.wikidata.org/entity/Q15764091 
1566-2543,http://www.wikidata.org/entity/Q15764216 
1557-9840,http://www.wikidata.org/entity/Q15764228 
1557-5624,http://www.wikidata.org/entity/Q15764493 
1558-1721,http://www.wikidata.org/entity/Q15764762 
1559-047X,http://www.wikidata.org/entity/Q15765113 
1559-0488,http://www.wikidata.org/entity/Q15765113 
1572-8315,http://www.wikidata.org/entity/Q15765451 
1560-2745,http://www.wikidata.org/entity/Q15765496 
1566-0958,http://www.wikidata.org/entity/Q15766216 
1557-2684,http://www.wikidata.org/entity/Q15766253 
1557-802X,http://www.wikidata.org/entity/Q15766552 
1561-8307,http://www.wikidata.org/entity/Q15766699 
1560-5248,http://www.wikidata.org/entity/Q15766766 
1557-900X,http://www.wikidata.org/entity/Q15766834 
1572-8455,http://www.wikidata.org/entity/Q15767132 
1566-2535,http://www.wikidata.org/entity/Q15767137 
1559-3584,http://www.wikidata.org/entity/Q15767356 
1565-9801,http://www.wikidata.org/entity/Q21386274 
1838-7381,http://www.wikidata.org/entity/Q15708622 
1793-5245,http://www.wikidata.org/entity/Q15709957 
1793-7159,http://www.wikidata.org/entity/Q15709957 
1759-5436,http://www.wikidata.org/entity/Q15716348 
1838-2673,http://www.wikidata.org/entity/Q15716565 
1855-8399,http://www.wikidata.org/entity/Q15720847 
1860-2339,http://www.wikidata.org/entity/Q15724381 
1809-5348,http://www.wikidata.org/entity/Q15731785 
1759-6831,http://www.wikidata.org/entity/Q15733644 
1769-7298,http://www.wikidata.org/entity/Q15745268 
1827-6660,http://www.wikidata.org/entity/Q15746171 
1815-9923,http://www.wikidata.org/entity/Q15746393 
1815-9931,http://www.wikidata.org/entity/Q15746393 
1835-517X,http://www.wikidata.org/entity/Q15749119 
1819-656X,http://www.wikidata.org/entity/Q15749129 
1819-9224,http://www.wikidata.org/entity/Q15749129 
1788-6244,http://www.wikidata.org/entity/Q15749314 
1835-4270,http://www.wikidata.org/entity/Q15749875 
1777-5647,http://www.wikidata.org/entity/Q15750043 
1811-5713,http://www.wikidata.org/entity/Q15750055 
1833-9506,http://www.wikidata.org/entity/Q15750478 
1834-2612,http://www.wikidata.org/entity/Q15750532 
1816-2959,http://www.wikidata.org/entity/Q15750772 
1860-711X,http://www.wikidata.org/entity/Q15751024 
1860-7128,http://www.wikidata.org/entity/Q15751024 
1827-7365,http://www.wikidata.org/entity/Q15751178 
1824-3967,http://www.wikidata.org/entity/Q15751411 
1825-6589,http://www.wikidata.org/entity/Q15751411 
1832-9101,http://www.wikidata.org/entity/Q15751688 
1819-3609,http://www.wikidata.org/entity/Q15751831 
1819-1541,http://www.wikidata.org/entity/Q15751832 
1833-3060,http://www.wikidata.org/entity/Q15751965 
1801-7576,http://www.wikidata.org/entity/Q15752001 
1823-0970,http://www.wikidata.org/entity/Q15752141 
1833-8852,http://www.wikidata.org/entity/Q15752379 
1783-1431,http://www.wikidata.org/entity/Q15752947 
1860-7837,http://www.wikidata.org/entity/Q15752958 
1779-7179,http://www.wikidata.org/entity/Q15753210 
1782-1525,http://www.wikidata.org/entity/Q15753576 
1832-7362,http://www.wikidata.org/entity/Q15753621 
1837-7467,http://www.wikidata.org/entity/Q15753621 
1833-4989,http://www.wikidata.org/entity/Q15754002 
1803-1048,http://www.wikidata.org/entity/Q15754090 
1758-9150,http://www.wikidata.org/entity/Q15754998 
1819-8643,http://www.wikidata.org/entity/Q15754980 
1783-1369,http://www.wikidata.org/entity/Q15755228 
1835-7490,http://www.wikidata.org/entity/Q15755574 
1832-5505,http://www.wikidata.org/entity/Q15755656 
1810-9632,http://www.wikidata.org/entity/Q15755971 
1834-4682,http://www.wikidata.org/entity/Q15756290 
1762-6153,http://www.wikidata.org/entity/Q15756501 
1758-7808,http://www.wikidata.org/entity/Q15756834 
1843-3707,http://www.wikidata.org/entity/Q15756874 
1836-0645,http://www.wikidata.org/entity/Q15757377 
1807-4545,http://www.wikidata.org/entity/Q15757433 
1784-3286,http://www.wikidata.org/entity/Q15757609 
1834-2949,http://www.wikidata.org/entity/Q15757712 
1834-2957,http://www.wikidata.org/entity/Q15757712 
1810-2328,http://www.wikidata.org/entity/Q15757739 
1861-048X,http://www.wikidata.org/entity/Q15757981 
1783-161X,http://www.wikidata.org/entity/Q15758298 
1769-7123,http://www.wikidata.org/entity/Q15758796 
1832-2751,http://www.wikidata.org/entity/Q15759122 
1824-5226,http://www.wikidata.org/entity/Q15759126 
1833-1874,http://www.wikidata.org/entity/Q15759180 
1759-7374,http://www.wikidata.org/entity/Q15759531 
1825-6570,http://www.wikidata.org/entity/Q15760620 
1827-160X,http://www.wikidata.org/entity/Q15761187 
1815-5626,http://www.wikidata.org/entity/Q15761540 
1819-1878,http://www.wikidata.org/entity/Q15761545 
1758-7395,http://www.wikidata.org/entity/Q15761816 
1814-0807,http://www.wikidata.org/entity/Q15762124 
1842-2845,http://www.wikidata.org/entity/Q15762126 
1798-6540,http://www.wikidata.org/entity/Q15762300 
1818-5487,http://www.wikidata.org/entity/Q15762300 
1760-2734,http://www.wikidata.org/entity/Q15762437 
1823-4690,http://www.wikidata.org/entity/Q15762557 
1837-0144,http://www.wikidata.org/entity/Q15762819 
1833-3818,http://www.wikidata.org/entity/Q15762910 
1774-4466,http://www.wikidata.org/entity/Q15763188 
1833-878X,http://www.wikidata.org/entity/Q15763577 
1758-8529,http://www.wikidata.org/entity/Q15763730 
1759-779X,http://www.wikidata.org/entity/Q15763850 
1775-8785,http://www.wikidata.org/entity/Q15764375 
1783-9025,http://www.wikidata.org/entity/Q15764518 
1794-6190,http://www.wikidata.org/entity/Q15765250 
1832-4916,http://www.wikidata.org/entity/Q15765382 
1816-2711,http://www.wikidata.org/entity/Q15765395 
1758-6712,http://www.wikidata.org/entity/Q15765461 
1778-3631,http://www.wikidata.org/entity/Q15765929 
1840-0655,http://www.wikidata.org/entity/Q15766066 
1758-7115,http://www.wikidata.org/entity/Q15766170 
1817-3098,http://www.wikidata.org/entity/Q15766444 
1783-1660,http://www.wikidata.org/entity/Q15766506 
1796-203X,http://www.wikidata.org/entity/Q15766754 
1820-7804,http://www.wikidata.org/entity/Q15767142 
1759-0574,http://www.wikidata.org/entity/Q15767290 
1814-294X,http://www.wikidata.org/entity/Q15767494 
1822-427X,http://www.wikidata.org/entity/Q15767607 
1822-4288,http://www.wikidata.org/entity/Q15767607 
1866-9956,http://www.wikidata.org/entity/Q15716568 
1866-9964,http://www.wikidata.org/entity/Q15716568 
1864-8185,http://www.wikidata.org/entity/Q15724328 
1864-4724,http://www.wikidata.org/entity/Q15724389 
1862-2976,http://www.wikidata.org/entity/Q15745291 
1874-6349,http://www.wikidata.org/entity/Q15746378 
1872-6844,http://www.wikidata.org/entity/Q15746405 
1873-2259,http://www.wikidata.org/entity/Q15746538 
1873-3387,http://www.wikidata.org/entity/Q15746667 
1872-7492,http://www.wikidata.org/entity/Q15749215 
1874-6365,http://www.wikidata.org/entity/Q15749378 
1873-5983,http://www.wikidata.org/entity/Q15749654 
1867-383X,http://www.wikidata.org/entity/Q15750290 
1873-1465,http://www.wikidata.org/entity/Q15750416 
1873-7358,http://www.wikidata.org/entity/Q15750537 
1873-3999,http://www.wikidata.org/entity/Q15750635 
1873-4162,http://www.wikidata.org/entity/Q15751979 
1872-7336,http://www.wikidata.org/entity/Q15751992 
1873-7714,http://www.wikidata.org/entity/Q15752204 
1867-2280,http://www.wikidata.org/entity/Q15752725 
1873-3204,http://www.wikidata.org/entity/Q15753167 
1874-897X,http://www.wikidata.org/entity/Q15753184 
1874-8988,http://www.wikidata.org/entity/Q15753184 
1874-4621,http://www.wikidata.org/entity/Q15753231 
1874-463X,http://www.wikidata.org/entity/Q15753231 
1872-583X,http://www.wikidata.org/entity/Q15753234 
1865-1674,http://www.wikidata.org/entity/Q15753253 
1865-1682,http://www.wikidata.org/entity/Q15753253 
1865-8431,http://www.wikidata.org/entity/Q15753463 
1873-6386,http://www.wikidata.org/entity/Q15754400 
1873-4170,http://www.wikidata.org/entity/Q15754431 
1872-8197,http://www.wikidata.org/entity/Q15754437 
1871-2207,http://www.wikidata.org/entity/Q15754681 
1865-2034,http://www.wikidata.org/entity/Q15754807 
1865-2042,http://www.wikidata.org/entity/Q15754807 
1870-4905,http://www.wikidata.org/entity/Q15755084 
1873-6203,http://www.wikidata.org/entity/Q15755404 
1872-7654,http://www.wikidata.org/entity/Q15755730 
1873-9857,http://www.wikidata.org/entity/Q15755852 
1873-9865,http://www.wikidata.org/entity/Q15755852 
1873-7617,http://www.wikidata.org/entity/Q15756029 
1873-7854,http://www.wikidata.org/entity/Q15756029 
1873-538X,http://www.wikidata.org/entity/Q15756123 
1873-1953,http://www.wikidata.org/entity/Q15756133 
1864-1547,http://www.wikidata.org/entity/Q15756204 
1872-7115,http://www.wikidata.org/entity/Q15756273 
1873-6793,http://www.wikidata.org/entity/Q15756277 
1874-6659,http://www.wikidata.org/entity/Q15756867 
1874-4737,http://www.wikidata.org/entity/Q15757068 
1874-4745,http://www.wikidata.org/entity/Q15757068 
1864-0753,http://www.wikidata.org/entity/Q15757224 
1864-0761,http://www.wikidata.org/entity/Q15757224 
1872-6194,http://www.wikidata.org/entity/Q15757585 
1873-2100,http://www.wikidata.org/entity/Q15757619 
1874-1029,http://www.wikidata.org/entity/Q15757626 
1873-281X,http://www.wikidata.org/entity/Q15757844 
1862-2801,http://www.wikidata.org/entity/Q15757943 
1872-7433,http://www.wikidata.org/entity/Q15757945 
1872-8006,http://www.wikidata.org/entity/Q15758161 
1873-3085,http://www.wikidata.org/entity/Q15758255 
1861-8952,http://www.wikidata.org/entity/Q15758799 
1873-7897,http://www.wikidata.org/entity/Q15758849 
1873-6416,http://www.wikidata.org/entity/Q15759071 
1871-5206,http://www.wikidata.org/entity/Q15759240 
1873-5193,http://www.wikidata.org/entity/Q15759289 
1872-9134,http://www.wikidata.org/entity/Q15759679 
1872-7840,http://www.wikidata.org/entity/Q15759905 
1873-622X,http://www.wikidata.org/entity/Q15759952 
1873-3794,http://www.wikidata.org/entity/Q15760033 
1872-8219,http://www.wikidata.org/entity/Q15760098 
1874-3285,http://www.wikidata.org/entity/Q15760256 
1872-7646,http://www.wikidata.org/entity/Q15760481 
1864-3361,http://www.wikidata.org/entity/Q15760628 
1872-9479,http://www.wikidata.org/entity/Q15761028 
1874-5482,http://www.wikidata.org/entity/Q15761528 
1873-1716,http://www.wikidata.org/entity/Q15761719 
1873-1414,http://www.wikidata.org/entity/Q15762021 
1873-5061,http://www.wikidata.org/entity/Q15762171 
1868-937X,http://www.wikidata.org/entity/Q15762376 
1873-3530,http://www.wikidata.org/entity/Q15762484 
1873-331X,http://www.wikidata.org/entity/Q15762835 
1872-7026,http://www.wikidata.org/entity/Q15763045 
1872-6321,http://www.wikidata.org/entity/Q15763574 
1874-785X,http://www.wikidata.org/entity/Q15763614 
1874-7868,http://www.wikidata.org/entity/Q15763614 
1873-6394,http://www.wikidata.org/entity/Q15763711 
1874-4753,http://www.wikidata.org/entity/Q15764949 
1873-7684,http://www.wikidata.org/entity/Q15765122 
1873-4693,http://www.wikidata.org/entity/Q15765440 
1863-866X,http://www.wikidata.org/entity/Q15765888 
1863-9526,http://www.wikidata.org/entity/Q15765888 
1873-6300,http://www.wikidata.org/entity/Q15766107 
1873-2011,http://www.wikidata.org/entity/Q15766249 
1872-6860,http://www.wikidata.org/entity/Q15766418 
1873-5924,http://www.wikidata.org/entity/Q15766527 
1862-2569,http://www.wikidata.org/entity/Q15767051 
1872-6305,http://www.wikidata.org/entity/Q15767137 
1872-7018,http://www.wikidata.org/entity/Q15767199 
1872-7409,http://www.wikidata.org/entity/Q15767527 
1867-0903,http://www.wikidata.org/entity/Q15767560 
1933-1681,http://www.wikidata.org/entity/Q15708720 
1933-169X,http://www.wikidata.org/entity/Q15708720 
1932-6866,http://www.wikidata.org/entity/Q15708863 
1879-1360,http://www.wikidata.org/entity/Q15709516 
1911-0227,http://www.wikidata.org/entity/Q15716463 
1918-7033,http://www.wikidata.org/entity/Q15716609 
1879-0461,http://www.wikidata.org/entity/Q15724423 
1878-7460,http://www.wikidata.org/entity/Q15746124 
1879-2685,http://www.wikidata.org/entity/Q15750025 
1932-6920,http://www.wikidata.org/entity/Q15750050 
1875-8444,http://www.wikidata.org/entity/Q15750352 
1875-8258,http://www.wikidata.org/entity/Q15750357 
1879-2367,http://www.wikidata.org/entity/Q15750496 
1932-4472,http://www.wikidata.org/entity/Q15750543 
1932-4480,http://www.wikidata.org/entity/Q15750543 
1932-7587,http://www.wikidata.org/entity/Q15750809 
1932-9954,http://www.wikidata.org/entity/Q15750809 
1875-6212,http://www.wikidata.org/entity/Q15751349 
1933-7116,http://www.wikidata.org/entity/Q15751358 
1879-3193,http://www.wikidata.org/entity/Q15751424 
1880-7852,http://www.wikidata.org/entity/Q15751590 
1880-7437,http://www.wikidata.org/entity/Q15751730 
1930-0220,http://www.wikidata.org/entity/Q15751930 
1878-1470,http://www.wikidata.org/entity/Q15751997 
1879-0208,http://www.wikidata.org/entity/Q15752147 
1875-2306,http://www.wikidata.org/entity/Q15752158 
1875-2381,http://www.wikidata.org/entity/Q15752158 
1920-7476,http://www.wikidata.org/entity/Q15752348 
1879-0364,http://www.wikidata.org/entity/Q15752444 
1879-0267,http://www.wikidata.org/entity/Q15752765 
1879-3363,http://www.wikidata.org/entity/Q15752858 
1932-4553,http://www.wikidata.org/entity/Q15752833 
1885-2718,http://www.wikidata.org/entity/Q15752899 
1932-2275,http://www.wikidata.org/entity/Q15753543 
1932-4545,http://www.wikidata.org/entity/Q15753662 
1875-8932,http://www.wikidata.org/entity/Q15753909 
1875-9165,http://www.wikidata.org/entity/Q15753947 
1877-0657,http://www.wikidata.org/entity/Q15754045 
1875-6530,http://www.wikidata.org/entity/Q15754308 
1875-631X,http://www.wikidata.org/entity/Q15754606 
1934-4945,http://www.wikidata.org/entity/Q15754802 
1932-4073,http://www.wikidata.org/entity/Q15754873 
1932-4081,http://www.wikidata.org/entity/Q15754873 
1878-4046,http://www.wikidata.org/entity/Q15755259 
1931-0269,http://www.wikidata.org/entity/Q15755368 
1916-4742,http://www.wikidata.org/entity/Q15755700 
1916-4750,http://www.wikidata.org/entity/Q15755700 
1898-231X,http://www.wikidata.org/entity/Q15755878 
1875-0257,http://www.wikidata.org/entity/Q15755970 
1875-7286,http://www.wikidata.org/entity/Q15756055 
1879-0356,http://www.wikidata.org/entity/Q15756095 
1930-8701,http://www.wikidata.org/entity/Q15756530 
1930-871X,http://www.wikidata.org/entity/Q15756530 
1933-6934,http://www.wikidata.org/entity/Q15756595 
1933-6942,http://www.wikidata.org/entity/Q15756595 
1930-5648,http://www.wikidata.org/entity/Q15756863 
1875-8940,http://www.wikidata.org/entity/Q15756912 
1879-2154,http://www.wikidata.org/entity/Q15757126 
1898-6773,http://www.wikidata.org/entity/Q15757553 
1875-9025,http://www.wikidata.org/entity/Q15757957 
1874-9437,http://www.wikidata.org/entity/Q15758252 
1875-6301,http://www.wikidata.org/entity/Q15758884 
1879-0089,http://www.wikidata.org/entity/Q15758985 
1875-5992,http://www.wikidata.org/entity/Q15759240 
1930-7365,http://www.wikidata.org/entity/Q15759275 
1879-243X,http://www.wikidata.org/entity/Q15759375 
1882-3351,http://www.wikidata.org/entity/Q15759488 
1931-5260,http://www.wikidata.org/entity/Q15759487 
1931-5279,http://www.wikidata.org/entity/Q15759487 
1913-1844,http://www.wikidata.org/entity/Q15759857 
1879-2502,http://www.wikidata.org/entity/Q15760023 
1931-0676,http://www.wikidata.org/entity/Q15760219 
1895-6572,http://www.wikidata.org/entity/Q15760351 
1934-3310,http://www.wikidata.org/entity/Q15760720 
1934-3329,http://www.wikidata.org/entity/Q15760720 
1879-0860,http://www.wikidata.org/entity/Q15761035 
1875-9041,http://www.wikidata.org/entity/Q15761694 
1879-3231,http://www.wikidata.org/entity/Q15761715 
1879-3274,http://www.wikidata.org/entity/Q15761800 
1932-8087,http://www.wikidata.org/entity/Q15762120 
1932-8095,http://www.wikidata.org/entity/Q15762120 
1933-1045,http://www.wikidata.org/entity/Q15762150 
1881-1124,http://www.wikidata.org/entity/Q15762429 
1875-0834,http://www.wikidata.org/entity/Q15762437 
1930-322X,http://www.wikidata.org/entity/Q15762974 
1879-1964,http://www.wikidata.org/entity/Q15763037 
1932-8346,http://www.wikidata.org/entity/Q15763119 
1932-8354,http://www.wikidata.org/entity/Q15763119 
1934-4473,http://www.wikidata.org/entity/Q15763383 
1880-1447,http://www.wikidata.org/entity/Q15763473 
1931-7352,http://www.wikidata.org/entity/Q15764542 
1875-7243,http://www.wikidata.org/entity/Q15765521 
1879-2464,http://www.wikidata.org/entity/Q15765878 
1875-8134,http://www.wikidata.org/entity/Q15766216 
1878-3503,http://www.wikidata.org/entity/Q15766916 
1876-312X,http://www.wikidata.org/entity/Q15767204 
1930-9325,http://www.wikidata.org/entity/Q15767175 
1876-7354,http://www.wikidata.org/entity/Q15767501 
1875-7855,http://www.wikidata.org/entity/Q15800382 
1876-312X,http://www.wikidata.org/entity/Q26270736 
1938-0720,http://www.wikidata.org/entity/Q15708623 
1940-509X,http://www.wikidata.org/entity/Q15708625 
1938-1557,http://www.wikidata.org/entity/Q15710055 
1943-4804,http://www.wikidata.org/entity/Q15716442 
1939-3210,http://www.wikidata.org/entity/Q15724517 
1939-3229,http://www.wikidata.org/entity/Q15724517 
1936-8666,http://www.wikidata.org/entity/Q15734640 
1938-1514,http://www.wikidata.org/entity/Q15734679 
1937-5174,http://www.wikidata.org/entity/Q15746501 
1939-4071,http://www.wikidata.org/entity/Q15746501 
1940-4026,http://www.wikidata.org/entity/Q15749261 
1942-8634,http://www.wikidata.org/entity/Q15749738 
1937-8289,http://www.wikidata.org/entity/Q15749849 
1941-5257,http://www.wikidata.org/entity/Q15750012 
1941-5265,http://www.wikidata.org/entity/Q15750012 
1943-7722,http://www.wikidata.org/entity/Q15750224 
